,UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
143840,8679-b5b605ba-8679-4d71-bc33-923272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
154449,d8b6-ad9dd991-d8b6-b113-b3a5-438709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
178649,c7a2-96309104-c7a2-4632-bd3c-169719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
240330,ca71-7b797409-ca71-4b64-9a15-590141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
283970,729c-5c8a7cba-729c-48b5-a56d-403025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
365614,96a6-36b21564-96a6-4c36-927c-559327,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
236897,80a7-791ed8b8-80a7-4d46-bbc3-560172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
255504,97d4-767bbb67-97d4-4869-b115-798298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
282037,c1a6-5b7b400b-c1a6-45ab-ab00-321366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
126328,09ab-b9768c93-09ab-4824-a08c-149314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
77053,67b6-d638970b-67b6-46d1-aba6-398703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
370568,0d24-2b707ad2-0d24-41e3-8761-100829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
392793,4bab-291e4333-4bab-4726-a357-982110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
389408,a14b-2812749a-a14b-46d0-995d-478879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
92884,426b-d1173d3c-426b-4d8a-bad5-493417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
295660,718d-5545c522-718d-b177-8db6-497202,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
312457,419b-50c836bd-419b-4311-bccb-12213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
252080,880c-748d575d-880c-490d-b477-774354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
424657,0677-11a647dc-0677-4630-89a7-840742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
286957,d784-57483d99-d784-4777-9085-763787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
353532,91c3-3d61d24b-91c3-4ava-9846-848528,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
27396,6a75-62479d43-6a75-4131-ba70-132705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
144499,7598-a7671db3-7598-4c20-9091-904032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
394577,987a-1cd714da-987a-4626-9459-816133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
234698,5b43-78c22747-5b43-4dc7-8772-432449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
292254,c713-61426236-c713-4c5d-8b41-952260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
232203,06a7-77568771-06a7-4c61-ac92-511956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
147664,5920-a9bc91c0-5920-4b64-b843-184105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
116010,8db1-c2195127-8db1-4061-a5ab-46868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
423286,527d-10745553-527d-47d4-88d8-353751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
166624,6a6b-a674d7c5-6a6b-401e-a867-268854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
384142,5760-251a76a6-5760-47b7-9dav-648527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
339697,82a6-b11d4384-82a6-4707-90d2-429061,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
161145,8d23-a3572288-8d23-4d4b-a470-176348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
314069,d6ab-51b8a70a-d6ab-4727-8c80-383844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
208941,45db-8635cd07-45db-472b-8772-162150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
394460,2461-1cc49a69-2461-4aa7-ab09-586646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
198037,9265-871958d2-9265-4dc7-b157-913944,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
412116,72c0-18aa8264-72c0-4020-ab25-260895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
373130,4147-2c7ab870-4147-43av-8715-319839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
420248,c99b-062457d6-c99b-426d-a6d7-841874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
166935,2av9-a6a73186-2av9-4c96-b87d-57633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
191198,b7a7-9847607c-b7a7-4cav-9ac0-416496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
164292,4286-a5227c97-4286-487c-b467-84198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
20764,0167-7789931e-0167-4c67-80b1-845759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
134283,3245-b037158a-3245-4a4d-96d3-670612,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
373537,01e6-2d274169-01e6-4878-bd9c-454689,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
275306,08c0-65a76403-08c0-429a-9bd7-910248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
8893,971e-65781414-971e-47d3-83ca-911473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
436188,3329-0a207b69-3329-4809-8677-362911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
161029,c60c-a3465av8-c60c-4bc9-9214-139808,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
145041,465d-a84a4112-465d-4742-97c7-611359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
228981,318a-837da5cd-318a-4bc9-87b6-193684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291352,0311-60c4d593-0311-450b-847c-187138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
325934,08cb-4a67d571-08cb-4673-908a-167061,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
391184,4677-29185780-4677-4960-a106-280943,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
95414,bd34-c49769d3-bd34-b15d-a211-873609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
199805,7003-86175d77-7003-47da-a0b9-436733,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
190753,1463-98077b17-1463-49b1-8426-653817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
216905,7c06-8ab4155d-7c06-4895-bd24-147352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
311864,77bc-50730dda-77bc-40av-bc7d-846152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
237741,4794-7a72d7a7-4794-4677-8080-790310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
313542,87c7-5167dcb2-87c7-4971-a38c-735781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
48816,2177-72465ab0-2177-42ab-9d7b-97896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
71963,b2c2-d3476a7a-b2c2-4678-807c-606877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
268843,6d25-62068bc3-6d25-4a76-b964-71627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
313368,7da3-514av9bc-7da3-b138-9152-146811,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
261729,7ab9-6b6b1775-7ab9-41ed-86a9-186060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
298285,d68a-56bd2430-d68a-4642-9c8c-442126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
329306,bc00-4c406d43-bc00-43b8-ba19-728146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
211744,3497-87bc1ebb-3497-b163-9dcb-25035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
364431,da54-36064785-da54-4887-9931-642275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
375036,0784-2d6dd893-0784-4553-9072-142258,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
393712,a549-1c533dab-a549-4bd6-9935-157443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
54901,b2d7-75a75c16-b2d7-4b03-99b6-67482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
7897,5079-655d40c6-5079-4370-8602-382338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
133355,6507-a6b90a30-6507-4dc5-9cd4-155270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
221972,055b-7691d61c-055b-4a00-84a8-2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
76715,ccab-d60a3a5b-ccab-4656-91e7-999987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
32525,cc45-7725b4ba-cc45-4b53-a634-90868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
102855,232b-c8c38434-232b-427b-b013-106961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
187440,1816-96267190-1816-46bb-bb47-805734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
364952,1e07-36550a23-1e07-4b31-9216-305854,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
351074,1ec8-3c8d7729-1ec8-4b64-b151-866346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4867,5013-67b0a038-5013-40a3-a517-400530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
200250,a64c-86562633-a64c-4995-9b16-223386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
216323,608a-8a62642c-608a-4338-aav0-539951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
95101,0270-c46b2379-0270-4av7-9297-162837,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
183091,2c4c-93aav76d-2c4c-4502-b92d-460278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
322352,a4b7-481e907c-a4b7-4d87-ad30-352928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
176365,635a-9d741aac-635a-4900-b1e3-74798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
405448,b64c-231006a8-b64c-4956-b9c0-271861,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
112821,0930-c05271e0-0930-4316-9922-290224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
383529,d426-24c4cc16-d426-4av4-862a-29189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
131460,a488-bcc979av-a488-4756-ac0a-524525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
304536,91ab-5a306205-91ab-43a9-9a95-271763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
90545,617c-c6d69787-617c-49d5-87d8-323696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
10318,471e-1eb40d27-471e-4a21-aava-906972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
203095,56a8-9100ac61-56a8-4b24-b738-264959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
342031,53d2-4574b672-53d2-4753-93d6-93244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
441319,c727-0c67av3b-c727-41c2-8675-966268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
259970,0d62-6b0040a4-0d62-438c-a959-333972,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
402222,9962-214167av-9962-411c-8771-540430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
358084,ad38-326d6436-ad38-4a8d-a779-173897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
199331,00av-87d2a4d0-00av-4792-9d25-699370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
359453,5196-33368a48-5196-43ab-a993-310587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40975,1995-7b7351aa-1995-4749-8486-944504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
31928,9515-64d1b926-9515-41ea-b6a9-409724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
243887,b865-1e79071b-b865-4b63-b168-106968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
136523,58db-b1872268-58db-4227-a6a6-928602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75806,1d70-d581b496-1d70-492c-a695-875981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
452449,1ad7-05486d75-1ad7-4877-92a8-673211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
372805,2705-2cbc84b9-2705-b16b-a01a-211509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4715,5b67-67996db9-5b67-4a87-b99d-682194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
41851,624c-7c5988a7-624c-b11c-8a46-939923,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
318119,5bdb-5363081d-5bdb-4647-9872-195017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
287915,1931-57c673d6-1931-4c0d-b692-586873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
454989,1955-06a37584-1955-467c-978b-185251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
200935,78d6-8ava0768-78d6-4d1e-8158-444078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
438541,07ab-0b767b1e-07ab-4c67-bc65-904137,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
74680,76bd-d4dc9268-76bd-4613-ab80-910228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
440846,1501-0cb69673-1501-4612-8c56-391097,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
431485,1255-07749348-1255-4282-bd6d-553658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
126149,9241-b9cda756-9241-b1ab-84c5-282261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
262346,b1e8-av49dd5a-b1e8-b174-a651-713545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
217782,6493-8b3868bd-6493-473b-a73a-951452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
331045,02c8-365719a6-02c8-486a-ac67-321644,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
92340,848c-d0d3daav-848c-4a69-9077-185743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
320187,7650-473091c2-7650-4db5-a095-845085,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
42241,71e5-7c940a28-71e5-b114-9ba9-501938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
409721,9174-1752b8b2-9174-b174-9573-64478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
408,aa73-av246064-aa73-4730-a24a-112792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
234362,4599-78957c38-4599-4223-bd1d-177820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
340948,06b6-b1d64628-06b6-46a6-9b13-708856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
186192,c3b6-956ba61c-c3b6-47a4-9avc-36661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
444948,1ed6-011756d7-1ed6-4ad8-8b76-563184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
374505,4605-2db30717-4605-4797-b7a0-328957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55066,4672-75c75a09-4672-47c1-8096-528528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
272087,d979-63db272d-d979-40d0-a658-323055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
416498,da7b-1b20a40c-da7b-490d-8365-706108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
212246,57c1-8807a31b-57c1-b174-8937-643324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
378554,5937-21e75a96-5937-4a59-b19a-931201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
211236,b142-877797d1-b142-4956-b748-374714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
311975,c5c4-508351e6-c5c4-4050-8d14-68938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
89142,7200-c6027064-7200-4867-bc16-211389,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
542,9ab1-av36d7c8-9ab1-4ba7-92d9-685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
213809,c054-886278a6-c054-4b87-a791-309968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
280680,7a32-689b9710-7a32-4db5-8b99-504842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
388318,c68d-2774b9d6-c68d-4212-a297-466258,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
241420,995d-7c82b03d-995d-4533-a13d-771395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
236793,8bc7-79609459-8bc7-4954-b111-367016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
35308,d267-78a67047-d267-4307-bb17-916399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
146609,6750-a922d7c1-6750-4a5c-9a57-137652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
19164,2c8d-6b8d065b-2c8d-46a9-b787-819514,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
451807,1678-047795b2-1678-403b-95bb-259272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204389,5656-91b9292c-5656-42a2-8046-307288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
178272,3591-971e5876-3591-4a17-8360-996603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
388101,72b6-2754004b-72b6-4976-bc55-500491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
21217,274a-77c881ab-274a-4d75-934c-566749,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
283026,8a79-5c049a61-8a79-455b-b6a7-446008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
419687,72bb-07d776dd-72bb-4da2-8516-290218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120233,6278-b671e845-6278-4657-9b6a-557538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
36597,2719-79677470-2719-45b0-9277-882411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
184847,6130-94a2a797-6130-4b36-88cb-992672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
316785,9a51-53321974-9a51-4ab6-a37b-63010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
117679,51da-c3067125-51da-4c95-a7ad-312848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
182149,627d-9329761a-627d-b137-b7c5-245209,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
250161,4562-73759d7c-4562-4561-9407-779201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
97867,2969-c5672b46-2969-47b6-8776-760499,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
292898,0676-619739a7-0676-4a32-99d2-51402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
6599,254d-1ea558av-254d-476d-ad6b-384021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
441498,21ab-0d16ad52-21ab-4a79-b681-598550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
94752,4c7c-c43861d9-4c7c-4ac2-91av-672984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
208999,c2aa-863c8976-c2aa-48bc-a210-477602,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
138570,b797-b2a78bd2-b797-4cac-bbb6-924289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
14694,4c94-69176bba-4c94-438a-8746-397457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
176790,6787-9725a636-6787-4da9-a417-235740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85461,c0bd-ccav1e23-c0bd-b10c-bc07-64290,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
158008,9799-a18bav05-9799-45av-a7c2-622400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4577,7652-678b104c-7652-4527-8119-285975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
340343,1722-b17a0828-1722-451e-a49a-651405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
308286,57b1-471e71c0-57b1-4a10-ad06-52651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85327,47c0-cc772cc9-47c0-4231-873b-210027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
452314,8043-053640ab-8043-4c62-aa80-632006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59662,2b1d-da67c10b-2b1d-4a71-9946-884136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
